x,y,t,PM10,SO2,NO2,O3,CO,PM25,stationID
116.088,39.9726,110,85.0,3.0,47.0,25.0,1.0,139.0,3671A
116.1541,39.8204,110,125.0,3.0,48.0,21.0,1.0,141.0,3672A
116.6804,39.9081,110,188.0,1.0,43.0,27.0,1.3,207.0,3673A
115.9577,39.7603,110,115.0,3.0,68.0,37.0,1.1,147.0,3674A
116.4672,39.7733,110,128.0,1.0,49.0,22.0,1.2,191.0,3675A
115.986,40.4563,110,102.0,3.0,15.0,121.0,1.0,124.0,3694A
116.6151,40.3053,110,110.0,1.0,32.0,46.0,1.0,151.0,3695A
116.2545,39.8768,110,113.0,3.0,48.0,22.0,1.2,173.0,3696A
116.84,40.3844,110,101.0,5.0,28.0,53.0,0.9,138.0,3697A
116.3621,39.8784,111,124.0,2.0,56.0,33.0,1.1,168.0,1001A
116.2202,40.2915,111,96.0,3.0,34.0,39.0,1.1,140.0,1002A
116.4174,39.9289,111,128.0,2.0,56.0,29.0,1.4,153.0,1003A
116.4072,39.8863,111,139.0,1.0,69.0,24.0,1.5,181.0,1004A
116.462,39.9365,111,134.0,1.0,51.0,24.0,1.3,181.0,1005A
116.3392,39.9295,111,126.0,4.0,48.0,20.0,1.2,177.0,1006A
116.2878,39.9611,111,99.0,1.0,51.0,24.0,1.0,145.0,1007A
116.6636,40.135,111,155.0,2.0,53.0,35.0,2.0,204.0,1008A
116.6275,40.3275,111,122.0,3.0,37.0,50.0,1.0,166.0,1009A
116.2296,40.217,111,120.0,3.0,39.0,30.0,1.1,173.0,1010A
116.3966,39.9821,111,126.0,3.0,45.0,35.0,1.0,185.0,1011A
116.184,39.9136,111,87.0,3.0,51.0,23.0,1.1,137.0,1012A
115.9718,40.4529,111,107.0,1.0,15.0,120.0,0.8,141.0,3281A
117.0709,40.1465,111,129.0,3.0,36.0,58.0,1.8,176.0,3417A
116.8336,40.4095,111,100.0,3.0,21.0,67.0,0.9,148.0,3418A
116.088,39.9726,111,93.0,3.0,45.0,25.0,1.0,144.0,3671A
116.1541,39.8204,111,124.0,3.0,53.0,22.0,1.1,150.0,3672A
116.6804,39.9081,111,160.0,1.0,44.0,34.0,1.3,204.0,3673A
115.9577,39.7603,111,118.0,3.0,72.0,36.0,1.1,148.0,3674A
116.4672,39.7733,111,152.0,1.0,56.0,22.0,1.3,196.0,3675A
115.986,40.4563,111,105.0,3.0,15.0,121.0,1.0,128.0,3694A
116.6151,40.3053,111,125.0,2.0,43.0,42.0,1.3,172.0,3695A
116.2545,39.8768,111,115.0,3.0,51.0,22.0,1.2,169.0,3696A
116.84,40.3844,111,107.0,5.0,31.0,53.0,0.9,141.0,3697A
116.3621,39.8784,112,130.0,2.0,62.0,28.0,1.2,171.0,1001A
116.2202,40.2915,112,106.0,3.0,40.0,33.0,1.2,142.0,1002A
116.4174,39.9289,112,131.0,2.0,64.0,20.0,1.4,153.0,1003A
116.4072,39.8863,112,147.0,1.0,78.0,16.0,1.6,184.0,1004A
116.462,39.9365,112,114.0,1.0,53.0,19.0,1.3,170.0,1005A
116.3392,39.9295,112,138.0,4.0,55.0,15.0,1.2,176.0,1006A
116.2878,39.9611,112,107.0,1.0,57.0,15.0,1.0,142.0,1007A
116.6636,40.135,112,153.0,2.0,64.0,23.0,1.9,197.0,1008A
116.6275,40.3275,112,119.0,3.0,39.0,48.0,1.1,171.0,1009A
116.2296,40.217,112,119.0,3.0,45.0,25.0,1.2,175.0,1010A
116.3966,39.9821,112,129.0,3.0,49.0,31.0,1.0,189.0,1011A
116.184,39.9136,112,68.0,3.0,56.0,17.0,1.1,143.0,1012A
115.9718,40.4529,112,118.0,3.0,16.0,112.0,0.9,152.0,3281A
117.0709,40.1465,112,144.0,4.0,42.0,54.0,2.0,189.0,3417A
116.8336,40.4095,112,114.0,3.0,26.0,62.0,0.9,159.0,3418A
116.088,39.9726,112,100.0,3.0,48.0,18.0,1.0,148.0,3671A
116.1541,39.8204,112,122.0,3.0,59.0,17.0,1.1,154.0,3672A
116.6804,39.9081,112,156.0,1.0,50.0,29.0,1.4,204.0,3673A
115.9577,39.7603,112,119.0,3.0,68.0,27.0,1.0,146.0,3674A
116.4672,39.7733,112,141.0,1.0,62.0,22.0,1.3,194.0,3675A
115.986,40.4563,112,119.0,3.0,17.0,115.0,1.1,138.0,3694A
116.6151,40.3053,112,140.0,2.0,47.0,40.0,1.5,186.0,3695A
116.2545,39.8768,112,128.0,3.0,59.0,17.0,1.4,184.0,3696A
116.84,40.3844,112,118.0,5.0,32.0,52.0,1.0,148.0,3697A
116.3621,39.8784,113,130.0,2.0,67.0,14.0,1.2,167.0,1001A
116.2202,40.2915,113,114.0,3.0,50.0,20.0,1.2,145.0,1002A
116.4174,39.9289,113,143.0,2.0,66.0,10.0,1.4,151.0,1003A
116.4072,39.8863,113,132.0,1.0,82.0,5.0,1.6,177.0,1004A
116.462,39.9365,113,118.0,1.0,58.0,11.0,1.2,169.0,1005A
116.3392,39.9295,113,134.0,3.0,63.0,7.0,1.3,174.0,1006A
116.2878,39.9611,113,105.0,1.0,63.0,8.0,1.0,141.0,1007A
116.6636,40.135,113,160.0,2.0,69.0,12.0,1.7,189.0,1008A
116.6275,40.3275,113,120.0,3.0,39.0,49.0,1.2,173.0,1009A
116.2296,40.217,113,113.0,3.0,57.0,12.0,1.2,173.0,1010A
116.3966,39.9821,113,123.0,3.0,56.0,19.0,1.1,186.0,1011A
115.9718,40.4529,113,118.0,1.0,15.0,109.0,0.9,152.0,3281A
117.0709,40.1465,113,141.0,2.0,46.0,38.0,2.1,194.0,3417A
116.8336,40.4095,113,121.0,3.0,29.0,56.0,1.0,167.0,3418A
116.088,39.9726,113,101.0,3.0,47.0,17.0,1.0,153.0,3671A
116.1541,39.8204,113,120.0,3.0,64.0,8.0,1.2,152.0,3672A
116.6804,39.9081,113,141.0,1.0,54.0,23.0,1.3,196.0,3673A
115.9577,39.7603,113,108.0,3.0,67.0,19.0,1.0,146.0,3674A
116.4672,39.7733,113,140.0,1.0,60.0,16.0,1.3,189.0,3675A
115.986,40.4563,113,117.0,3.0,17.0,112.0,1.1,140.0,3694A
116.6151,40.3053,113,132.0,2.0,44.0,38.0,1.5,185.0,3695A
116.2545,39.8768,113,123.0,3.0,66.0,9.0,1.4,175.0,3696A
116.84,40.3844,113,121.0,4.0,39.0,42.0,1.0,152.0,3697A
116.3621,39.8784,114,135.0,1.0,71.0,4.0,1.2,164.0,1001A
116.2202,40.2915,114,125.0,3.0,53.0,13.0,1.3,149.0,1002A
116.4174,39.9289,114,139.0,2.0,70.0,4.0,1.4,150.0,1003A
116.4072,39.8863,114,130.0,1.0,79.0,1.0,1.5,167.0,1004A
116.462,39.9365,114,123.0,1.0,63.0,2.0,1.3,170.0,1005A
116.2878,39.9611,114,102.0,1.0,67.0,5.0,1.0,145.0,1007A
116.6636,40.135,114,170.0,2.0,76.0,2.0,1.6,185.0,1008A
116.6275,40.3275,114,117.0,3.0,46.0,35.0,1.3,171.0,1009A
116.2296,40.217,114,125.0,3.0,66.0,3.0,1.3,177.0,1010A
116.3966,39.9821,114,112.0,3.0,53.0,15.0,1.0,184.0,1011A
116.184,39.9136,114,105.0,3.0,69.0,1.0,1.2,151.0,1012A
115.9718,40.4529,114,122.0,3.0,19.0,102.0,0.9,157.0,3281A
117.0709,40.1465,114,143.0,1.0,63.0,7.0,2.2,193.0,3417A
116.8336,40.4095,114,156.0,3.0,41.0,35.0,1.0,177.0,3418A
116.088,39.9726,114,101.0,3.0,47.0,20.0,1.1,164.0,3671A
116.6804,39.9081,114,153.0,1.0,69.0,7.0,1.4,193.0,3673A
115.9577,39.7603,114,114.0,3.0,68.0,14.0,1.0,155.0,3674A
116.4672,39.7733,114,133.0,1.0,61.0,8.0,1.3,189.0,3675A
115.986,40.4563,114,123.0,3.0,19.0,106.0,1.1,145.0,3694A
116.6151,40.3053,114,130.0,2.0,44.0,26.0,1.5,192.0,3695A
116.2545,39.8768,114,114.0,3.0,71.0,2.0,1.3,176.0,3696A
116.84,40.3844,114,133.0,4.0,56.0,22.0,1.2,164.0,3697A
116.3621,39.8784,115,133.0,1.0,69.0,1.0,1.2,161.0,1001A
116.2202,40.2915,115,129.0,1.0,55.0,9.0,1.3,160.0,1002A
116.4174,39.9289,115,139.0,2.0,73.0,1.0,1.6,153.0,1003A
116.2878,39.9611,115,111.0,1.0,63.0,5.0,1.0,149.0,1007A
116.6636,40.135,115,165.0,2.0,72.0,2.0,1.6,185.0,1008A
116.6275,40.3275,115,127.0,3.0,42.0,32.0,1.3,170.0,1009A
116.2296,40.217,115,142.0,3.0,66.0,3.0,1.3,181.0,1010A
116.3966,39.9821,115,118.0,3.0,59.0,9.0,1.1,181.0,1011A
115.9718,40.4529,115,124.0,3.0,18.0,101.0,0.9,152.0,3281A
117.0709,40.1465,115,149.0,1.0,54.0,2.0,2.2,184.0,3417A
116.8336,40.4095,115,159.0,3.0,45.0,18.0,1.1,169.0,3418A
116.088,39.9726,115,116.0,3.0,46.0,17.0,1.1,174.0,3671A
115.9577,39.7603,115,135.0,3.0,69.0,12.0,1.1,167.0,3674A
116.4672,39.7733,115,144.0,1.0,67.0,2.0,1.4,181.0,3675A
115.986,40.4563,115,123.0,3.0,16.0,109.0,1.0,144.0,3694A
116.6151,40.3053,115,141.0,2.0,50.0,20.0,1.7,211.0,3695A
116.2545,39.8768,115,135.0,3.0,72.0,3.0,1.4,194.0,3696A
116.84,40.3844,115,146.0,5.0,59.0,14.0,1.3,170.0,3697A
116.2202,40.2915,116,121.0,1.0,49.0,4.0,1.3,161.0,1002A
116.4174,39.9289,116,137.0,2.0,77.0,1.0,1.7,157.0,1003A
116.462,39.9365,116,116.0,1.0,65.0,1.0,1.5,166.0,1005A
116.2878,39.9611,116,111.0,1.0,61.0,3.0,1.1,152.0,1007A
116.6636,40.135,116,170.0,2.0,73.0,2.0,1.7,181.0,1008A
116.6275,40.3275,116,127.0,3.0,49.0,21.0,1.4,176.0,1009A
116.2296,40.217,116,149.0,3.0,69.0,5.0,1.4,191.0,1010A
116.3966,39.9821,116,102.0,3.0,68.0,6.0,1.2,172.0,1011A
115.9718,40.4529,116,121.0,3.0,19.0,91.0,1.0,142.0,3281A
117.0709,40.1465,116,146.0,1.0,48.0,1.0,2.3,170.0,3417A
116.8336,40.4095,116,195.0,1.0,74.0,2.0,1.3,185.0,3418A
116.088,39.9726,116,114.0,1.0,54.0,2.0,1.3,171.0,3671A
115.9577,39.7603,116,147.0,3.0,71.0,6.0,1.3,177.0,3674A
116.4672,39.7733,116,139.0,1.0,68.0,2.0,1.5,187.0,3675A
115.986,40.4563,116,125.0,3.0,14.0,113.0,1.0,144.0,3694A
116.6151,40.3053,116,159.0,1.0,62.0,3.0,1.6,203.0,3695A
116.2545,39.8768,116,135.0,3.0,67.0,4.0,1.4,198.0,3696A
116.84,40.3844,116,151.0,5.0,72.0,2.0,1.4,181.0,3697A
116.3621,39.8784,117,122.0,2.0,74.0,1.0,1.4,158.0,1001A
116.2202,40.2915,117,123.0,3.0,46.0,6.0,1.3,158.0,1002A
116.4174,39.9289,117,129.0,2.0,82.0,1.0,1.8,150.0,1003A
116.4072,39.8863,117,138.0,1.0,88.0,1.0,1.7,165.0,1004A
116.462,39.9365,117,120.0,1.0,68.0,2.0,1.6,163.0,1005A
116.2878,39.9611,117,115.0,1.0,63.0,1.0,1.2,152.0,1007A
116.6636,40.135,117,150.0,2.0,68.0,1.0,1.5,162.0,1008A
116.6275,40.3275,117,147.0,3.0,50.0,20.0,1.4,180.0,1009A
116.2296,40.217,117,135.0,3.0,63.0,5.0,1.3,187.0,1010A
116.3966,39.9821,117,106.0,3.0,70.0,7.0,1.3,183.0,1011A
115.9718,40.4529,117,116.0,1.0,13.0,120.0,0.9,134.0,3281A
117.0709,40.1465,117,146.0,1.0,48.0,2.0,2.1,156.0,3417A
116.8336,40.4095,117,196.0,3.0,64.0,2.0,1.4,184.0,3418A
116.088,39.9726,117,133.0,1.0,53.0,2.0,1.2,171.0,3671A
115.9577,39.7603,117,137.0,3.0,74.0,3.0,1.2,171.0,3674A
116.4672,39.7733,117,150.0,2.0,66.0,2.0,1.6,180.0,3675A
115.986,40.4563,117,115.0,3.0,12.0,128.0,1.0,139.0,3694A
116.6151,40.3053,117,149.0,1.0,50.0,12.0,1.5,197.0,3695A
116.2545,39.8768,117,121.0,3.0,68.0,2.0,1.5,182.0,3696A
116.3621,39.8784,118,123.0,2.0,78.0,1.0,1.4,162.0,1001A
116.2202,40.2915,118,107.0,3.0,40.0,6.0,1.2,152.0,1002A
116.4174,39.9289,118,142.0,2.0,80.0,1.0,1.8,164.0,1003A
116.4072,39.8863,118,136.0,1.0,86.0,1.0,1.6,177.0,1004A
116.462,39.9365,118,122.0,1.0,68.0,2.0,1.7,162.0,1005A
116.3392,39.9295,118,127.0,4.0,62.0,1.0,1.4,181.0,1006A
116.2878,39.9611,118,138.0,1.0,64.0,2.0,1.3,168.0,1007A
116.6636,40.135,118,134.0,2.0,63.0,1.0,1.4,159.0,1008A
116.6275,40.3275,118,121.0,3.0,29.0,39.0,1.2,170.0,1009A
116.2296,40.217,118,118.0,3.0,56.0,5.0,1.2,182.0,1010A
116.3966,39.9821,118,126.0,3.0,67.0,7.0,1.3,194.0,1011A
115.9718,40.4529,118,106.0,1.0,10.0,131.0,0.9,130.0,3281A
117.0709,40.1465,118,142.0,1.0,46.0,2.0,1.9,144.0,3417A
116.8336,40.4095,118,164.0,3.0,60.0,2.0,1.3,176.0,3418A
116.088,39.9726,118,123.0,3.0,49.0,2.0,1.3,170.0,3671A
115.9577,39.7603,118,135.0,3.0,66.0,4.0,1.3,172.0,3674A
116.4672,39.7733,118,162.0,2.0,63.0,2.0,1.7,179.0,3675A
115.986,40.4563,118,104.0,3.0,12.0,128.0,1.0,135.0,3694A
116.6151,40.3053,118,123.0,1.0,24.0,52.0,1.2,195.0,3695A
116.2545,39.8768,118,132.0,4.0,63.0,2.0,1.5,178.0,3696A
116.84,40.3844,118,167.0,5.0,59.0,1.0,1.5,184.0,3697A
116.3621,39.8784,119,111.0,1.0,63.0,1.0,1.3,159.0,1001A
116.2202,40.2915,119,98.0,3.0,34.0,7.0,1.2,146.0,1002A
116.4174,39.9289,119,160.0,2.0,75.0,2.0,1.9,176.0,1003A
116.462,39.9365,119,129.0,1.0,64.0,1.0,1.7,176.0,1005A
116.2878,39.9611,119,130.0,1.0,54.0,1.0,1.4,155.0,1007A
116.6636,40.135,119,140.0,2.0,62.0,1.0,1.4,157.0,1008A
116.6275,40.3275,119,109.0,3.0,21.0,48.0,1.1,165.0,1009A
116.2296,40.217,119,124.0,3.0,50.0,6.0,1.3,184.0,1010A
116.3966,39.9821,119,129.0,3.0,60.0,6.0,1.4,191.0,1011A
115.9718,40.4529,119,106.0,1.0,9.0,137.0,0.9,127.0,3281A
117.0709,40.1465,119,132.0,1.0,41.0,2.0,1.9,140.0,3417A
116.8336,40.4095,119,161.0,3.0,57.0,1.0,1.3,174.0,3418A
116.088,39.9726,119,123.0,1.0,42.0,2.0,1.6,173.0,3671A
115.9577,39.7603,119,125.0,3.0,56.0,4.0,1.3,171.0,3674A
116.4672,39.7733,119,153.0,1.0,62.0,3.0,1.8,181.0,3675A
115.986,40.4563,119,101.0,4.0,12.0,145.0,1.1,133.0,3694A
116.6151,40.3053,119,116.0,2.0,18.0,62.0,1.2,192.0,3695A
116.2545,39.8768,119,104.0,4.0,55.0,1.0,1.6,166.0,3696A
116.2202,40.2915,120,107.0,3.0,38.0,3.0,1.3,148.0,1002A
116.4174,39.9289,120,152.0,2.0,73.0,1.0,2.2,170.0,1003A
116.462,39.9365,120,127.0,1.0,58.0,1.0,1.7,168.0,1005A
116.6636,40.135,120,139.0,2.0,60.0,1.0,1.4,152.0,1008A
116.6275,40.3275,120,106.0,3.0,18.0,52.0,1.1,159.0,1009A
116.2296,40.217,120,126.0,3.0,51.0,3.0,1.4,180.0,1010A
116.3966,39.9821,120,115.0,3.0,58.0,6.0,1.4,163.0,1011A
115.9718,40.4529,120,115.0,2.0,10.0,129.0,1.0,132.0,3281A
117.0709,40.1465,120,141.0,1.0,39.0,1.0,1.9,136.0,3417A
116.8336,40.4095,120,157.0,3.0,60.0,1.0,1.3,175.0,3418A
116.088,39.9726,120,115.0,1.0,47.0,1.0,1.2,164.0,3671A
116.1541,39.8204,120,107.0,3.0,49.0,3.0,1.1,140.0,3672A
115.9577,39.7603,120,119.0,3.0,45.0,10.0,1.2,177.0,3674A
116.4672,39.7733,120,155.0,2.0,58.0,2.0,1.8,171.0,3675A
115.986,40.4563,120,118.0,5.0,13.0,141.0,1.3,138.0,3694A
116.6151,40.3053,120,116.0,1.0,16.0,61.0,1.2,186.0,3695A
116.2545,39.8768,120,100.0,3.0,54.0,1.0,1.7,169.0,3696A
116.2202,40.2915,121,99.0,3.0,33.0,9.0,1.2,139.0,1002A
116.462,39.9365,121,135.0,1.0,57.0,1.0,1.8,176.0,1005A
116.6636,40.135,121,135.0,2.0,57.0,1.0,1.4,145.0,1008A
116.6275,40.3275,121,107.0,3.0,15.0,65.0,1.0,152.0,1009A
116.2296,40.217,121,114.0,3.0,54.0,3.0,1.3,178.0,1010A
116.3966,39.9821,121,113.0,3.0,57.0,6.0,1.5,148.0,1011A
115.9718,40.4529,121,106.0,1.0,12.0,118.0,1.2,130.0,3281A
117.0709,40.1465,121,146.0,1.0,43.0,1.0,1.9,140.0,3417A
116.8336,40.4095,121,160.0,3.0,53.0,1.0,1.3,168.0,3418A
116.088,39.9726,121,107.0,1.0,40.0,1.0,1.4,159.0,3671A
115.9577,39.7603,121,114.0,3.0,40.0,14.0,1.1,175.0,3674A
116.4672,39.7733,121,141.0,1.0,61.0,2.0,1.6,185.0,3675A
115.986,40.4563,121,110.0,4.0,16.0,115.0,1.4,137.0,3694A
116.6151,40.3053,121,115.0,1.0,14.0,60.0,1.2,182.0,3695A
116.2545,39.8768,121,91.0,3.0,50.0,1.0,1.7,155.0,3696A
116.3621,39.8784,122,85.0,1.0,50.0,1.0,1.4,123.0,1001A
116.2202,40.2915,122,85.0,3.0,28.0,14.0,1.2,136.0,1002A
116.4174,39.9289,122,142.0,2.0,66.0,1.0,1.8,175.0,1003A
116.462,39.9365,122,114.0,11.0,53.0,1.0,1.8,168.0,1005A
116.3392,39.9295,122,107.0,4.0,50.0,1.0,1.7,166.0,1006A
116.6636,40.135,122,119.0,1.0,53.0,1.0,1.4,138.0,1008A
116.6275,40.3275,122,122.0,1.0,58.0,4.0,1.5,155.0,1009A
116.2296,40.217,122,106.0,3.0,56.0,3.0,1.3,178.0,1010A
116.3966,39.9821,122,96.0,3.0,56.0,6.0,1.5,148.0,1011A
115.9718,40.4529,122,97.0,1.0,11.0,108.0,1.0,120.0,3281A
116.8336,40.4095,122,123.0,1.0,46.0,1.0,1.2,153.0,3418A
116.088,39.9726,122,84.0,1.0,36.0,1.0,1.4,155.0,3671A
116.1541,39.8204,122,72.0,3.0,41.0,2.0,1.2,125.0,3672A
115.9577,39.7603,122,91.0,3.0,34.0,13.0,1.1,173.0,3674A
116.4672,39.7733,122,136.0,1.0,61.0,2.0,1.7,196.0,3675A
115.986,40.4563,122,94.0,3.0,14.0,106.0,1.1,127.0,3694A
116.6151,40.3053,122,113.0,1.0,48.0,12.0,1.4,174.0,3695A
116.2545,39.8768,122,64.0,3.0,44.0,1.0,1.6,138.0,3696A
116.2202,40.2915,123,81.0,3.0,28.0,14.0,1.1,135.0,1002A
116.4174,39.9289,123,138.0,1.0,66.0,2.0,2.0,185.0,1003A
116.462,39.9365,123,108.0,4.0,57.0,1.0,1.9,173.0,1005A
116.6636,40.135,123,101.0,1.0,49.0,1.0,1.3,127.0,1008A
116.2296,40.217,123,96.0,1.0,53.0,2.0,1.3,174.0,1010A
116.3966,39.9821,123,86.0,3.0,56.0,6.0,1.6,144.0,1011A
115.9718,40.4529,123,92.0,2.0,11.0,111.0,1.1,123.0,3281A
116.1541,39.8204,123,65.0,3.0,42.0,3.0,1.2,120.0,3672A
115.9577,39.7603,123,89.0,3.0,29.0,14.0,1.0,169.0,3674A
116.4672,39.7733,123,142.0,3.0,64.0,2.0,1.9,202.0,3675A
115.986,40.4563,123,86.0,3.0,15.0,106.0,1.2,130.0,3694A
116.6151,40.3053,123,93.0,3.0,40.0,14.0,1.4,164.0,3695A
116.2545,39.8768,123,81.0,3.0,56.0,1.0,1.6,149.0,3696A
116.2202,40.2915,124,81.0,3.0,23.0,18.0,1.2,134.0,1002A
116.4174,39.9289,124,143.0,1.0,66.0,1.0,2.2,185.0,1003A
116.462,39.9365,124,118.0,3.0,54.0,1.0,2.0,158.0,1005A
116.6636,40.135,124,92.0,1.0,48.0,1.0,1.4,111.0,1008A
116.2296,40.217,124,110.0,1.0,55.0,2.0,1.4,173.0,1010A
116.3966,39.9821,124,101.0,3.0,56.0,6.0,1.8,138.0,1011A
116.184,39.9136,124,107.0,3.0,50.0,9.0,1.2,149.0,1012A
115.9718,40.4529,124,108.0,2.0,12.0,101.0,1.2,130.0,3281A
116.1541,39.8204,124,89.0,1.0,29.0,15.0,1.2,114.0,3672A
115.9577,39.7603,124,86.0,3.0,27.0,19.0,1.0,164.0,3674A
116.4672,39.7733,124,140.0,3.0,59.0,3.0,2.0,193.0,3675A
115.986,40.4563,124,102.0,4.0,15.0,102.0,1.4,138.0,3694A
116.2202,40.2915,125,98.0,3.0,43.0,6.0,1.2,135.0,1002A
116.462,39.9365,125,114.0,2.0,57.0,1.0,2.0,157.0,1005A
116.2296,40.217,125,113.0,1.0,56.0,2.0,1.3,181.0,1010A
116.3966,39.9821,125,102.0,3.0,53.0,5.0,1.8,129.0,1011A
116.184,39.9136,125,90.0,3.0,41.0,10.0,1.2,150.0,1012A
115.9718,40.4529,125,98.0,2.0,12.0,105.0,1.2,121.0,3281A
116.8336,40.4095,125,95.0,3.0,28.0,2.0,1.1,120.0,3418A
116.1541,39.8204,125,100.0,3.0,29.0,24.0,1.3,112.0,3672A
116.6804,39.9081,125,176.0,2.0,67.0,4.0,1.8,205.0,3673A
115.9577,39.7603,125,82.0,3.0,18.0,36.0,1.0,163.0,3674A
116.4672,39.7733,125,159.0,3.0,69.0,3.0,1.9,197.0,3675A
115.986,40.4563,125,92.0,4.0,14.0,107.0,1.4,130.0,3694A
116.2202,40.2915,126,94.0,3.0,35.0,14.0,1.2,134.0,1002A
116.4174,39.9289,126,137.0,3.0,72.0,1.0,2.1,172.0,1003A
116.462,39.9365,126,128.0,2.0,62.0,1.0,1.9,167.0,1005A
116.2296,40.217,126,111.0,3.0,56.0,2.0,1.3,185.0,1010A
116.3966,39.9821,126,90.0,3.0,51.0,5.0,1.7,122.0,1011A
116.184,39.9136,126,90.0,3.0,40.0,13.0,1.3,155.0,1012A
115.9718,40.4529,126,107.0,2.0,11.0,106.0,1.3,127.0,3281A
116.8336,40.4095,126,90.0,3.0,29.0,2.0,1.1,115.0,3418A
116.088,39.9726,126,76.0,3.0,34.0,2.0,1.1,151.0,3671A
116.1541,39.8204,126,83.0,1.0,25.0,23.0,1.2,101.0,3672A
116.6804,39.9081,126,197.0,1.0,72.0,1.0,1.8,199.0,3673A
115.9577,39.7603,126,78.0,3.0,20.0,23.0,1.0,157.0,3674A
116.4672,39.7733,126,178.0,3.0,67.0,2.0,1.9,202.0,3675A
115.986,40.4563,126,109.0,4.0,13.0,106.0,1.5,140.0,3694A
116.2202,40.2915,127,89.0,3.0,32.0,8.0,1.3,130.0,1002A
116.4174,39.9289,127,172.0,1.0,70.0,3.0,1.9,166.0,1003A
116.4072,39.8863,127,115.0,1.0,57.0,2.0,2.0,122.0,1004A
116.2878,39.9611,127,97.0,3.0,49.0,1.0,1.5,79.0,1007A
116.6275,40.3275,127,112.0,3.0,55.0,2.0,1.5,148.0,1009A
116.2296,40.217,127,106.0,3.0,54.0,2.0,1.3,182.0,1010A
116.3966,39.9821,127,99.0,3.0,56.0,5.0,1.7,124.0,1011A
116.184,39.9136,127,94.0,3.0,44.0,6.0,1.5,160.0,1012A
115.9718,40.4529,127,117.0,2.0,12.0,95.0,1.4,127.0,3281A
116.8336,40.4095,127,86.0,3.0,25.0,1.0,1.1,103.0,3418A
116.088,39.9726,127,74.0,3.0,35.0,1.0,1.1,145.0,3671A
116.1541,39.8204,127,67.0,3.0,21.0,12.0,1.2,89.0,3672A
116.6804,39.9081,127,235.0,1.0,66.0,2.0,1.9,196.0,3673A
115.9577,39.7603,127,90.0,3.0,24.0,15.0,1.3,170.0,3674A
116.4672,39.7733,127,197.0,3.0,62.0,1.0,2.0,187.0,3675A
115.986,40.4563,127,124.0,4.0,14.0,96.0,1.6,143.0,3694A
116.6151,40.3053,127,97.0,3.0,40.0,7.0,1.4,161.0,3695A
116.3621,39.8784,128,129.0,2.0,64.0,1.0,1.8,92.0,1001A
116.2202,40.2915,128,90.0,3.0,35.0,7.0,1.3,126.0,1002A
116.4174,39.9289,128,153.0,1.0,69.0,3.0,2.0,143.0,1003A
116.462,39.9365,128,213.0,2.0,66.0,1.0,1.8,168.0,1005A
116.2878,39.9611,128,117.0,3.0,50.0,5.0,1.5,84.0,1007A
116.2296,40.217,128,112.0,3.0,53.0,3.0,1.4,184.0,1010A
116.3966,39.9821,128,152.0,3.0,66.0,7.0,1.7,133.0,1011A
116.184,39.9136,128,100.0,3.0,51.0,2.0,1.6,167.0,1012A
115.9718,40.4529,128,106.0,1.0,16.0,78.0,1.4,119.0,3281A
117.0709,40.1465,128,123.0,1.0,38.0,3.0,1.9,126.0,3417A
116.8336,40.4095,128,79.0,3.0,26.0,1.0,1.2,98.0,3418A
116.088,39.9726,128,83.0,1.0,35.0,2.0,1.3,144.0,3671A
116.1541,39.8204,128,87.0,1.0,23.0,9.0,1.4,86.0,3672A
116.6804,39.9081,128,212.0,2.0,63.0,2.0,1.8,174.0,3673A
115.9577,39.7603,128,97.0,3.0,27.0,10.0,1.3,163.0,3674A
116.4672,39.7733,128,97.0,3.0,63.0,2.0,1.9,133.0,3675A
115.986,40.4563,128,127.0,4.0,18.0,82.0,1.6,141.0,3694A
116.2545,39.8768,128,104.0,3.0,47.0,2.0,2.1,144.0,3696A
116.3621,39.8784,129,155.0,2.0,68.0,1.0,1.8,100.0,1001A
116.2202,40.2915,129,104.0,3.0,42.0,3.0,1.5,132.0,1002A
116.4174,39.9289,129,171.0,3.0,69.0,3.0,2.1,130.0,1003A
116.4072,39.8863,129,128.0,1.0,72.0,1.0,2.0,119.0,1004A
116.462,39.9365,129,223.0,2.0,63.0,1.0,1.8,154.0,1005A
116.2878,39.9611,129,185.0,3.0,60.0,7.0,1.7,96.0,1007A
116.6636,40.135,129,133.0,1.0,55.0,2.0,1.6,113.0,1008A
116.2296,40.217,129,117.0,3.0,49.0,3.0,1.5,181.0,1010A
116.3966,39.9821,129,185.0,3.0,61.0,9.0,1.7,133.0,1011A
116.184,39.9136,129,116.0,3.0,58.0,2.0,1.8,179.0,1012A
115.9718,40.4529,129,116.0,1.0,21.0,65.0,1.5,122.0,3281A
117.0709,40.1465,129,138.0,1.0,38.0,28.0,1.8,120.0,3417A
116.8336,40.4095,129,87.0,3.0,23.0,1.0,1.1,93.0,3418A
116.088,39.9726,129,86.0,1.0,32.0,1.0,1.7,142.0,3671A
116.1541,39.8204,129,114.0,1.0,31.0,4.0,1.6,93.0,3672A
116.6804,39.9081,129,118.0,1.0,52.0,9.0,1.7,136.0,3673A
115.9577,39.7603,129,97.0,3.0,28.0,19.0,1.3,168.0,3674A
116.4672,39.7733,129,76.0,3.0,57.0,4.0,1.9,140.0,3675A
115.986,40.4563,129,113.0,3.0,25.0,61.0,1.6,130.0,3694A
